16258.0,23087100000.0,271953256300,16727350.0,16727350.0,2.85,10.35,62.91,27521.12927204,15324.56,15580.66,15586.56,15583.61
16258.0,23087100000.0,271953256300,16727350.0,16727350.0,2.85,10.35,62.91,27536.57834179,15324.67,15651.64,15661.31,15656.47
16258.0,23087100000.0,271953256300,16727350.0,16727350.0,2.85,10.35,62.91,27565.59649636,15324.84,15696.59,15713.43,15705.01
16516.0,23375900000.0,276268912600,16727350.0,16727350.0,4.76,12.04,65.47,27578.58961511,15325.04,15488.73,15493.49,15491.11
16516.0,23375900000.0,276268912600,16727350.0,16727350.0,4.76,12.04,65.47,27618.79624483,15325.25,15852.63,15866.93,15859.78
16516.0,23375900000.0,276268912600,16727350.0,16727350.0,4.76,12.04,65.47,27619.05029182,15325.41,15488.73,15493.49,15491.11
16516.0,23375900000.0,276268912600,16727350.0,16727350.0,4.76,12.04,65.47,27648.62073714,15325.50,15769.43,15793.27,15781.35
16516.0,23375900000.0,276268912600,16727350.0,16727350.0,4.76,12.04,65.47,27660.88980747,15325.67,15725.93,15745.75,15735.84
16516.0,23375900000.0,276268912600,16727350.0,16727350.0,4.76,12.04,65.47,27657.84318909,15326.02,15754.59,15769.68,15762.14
16509.6,23452000000.0,276161857560,16727350.0,16727350.0,4.88,11.97,65.44,27654.55364284,15326.24,15754.59,15769.68,15762.14
16509.6,23452000000.0,276161857560,16727350.0,16727350.0,4.88,11.97,65.44,27608.22172888,15329.37,15765.12,15767.57,15766.35
16509.6,23452000000.0,276161857560,16727350.0,16727350.0,4.88,11.97,65.44,27627.81554683,15329.62,15765.12,15767.57,15766.35
16509.6,23452000000.0,276161857560,16727350.0,16727350.0,4.88,11.97,65.44,27630.55522884,15330.30,15865.41,15880.05,15872.73
16509.6,23452000000.0,276161857560,16727350.0,16727350.0,4.88,11.97,65.44,27632.59831519,15331.01,15865.41,15880.05,15872.73
16617.4,23612200000.0,277965065890,16727350.0,16727350.0,4.48,12.68,66.46,27646.83595435,15331.83,15849.84,15853.48,15851.66
16617.4,23612200000.0,277965065890,16727350.0,16727350.0,4.48,12.68,66.46,27666.30027617,15331.95,15849.84,15853.48,15851.66
16617.4,23612200000.0,277965065890,16727350.0,16727350.0,4.48,12.68,66.46,27668.00948615,15332.40,15849.84,15853.48,15851.66
16617.4,23612200000.0,277965065890,16727350.0,16727350.0,4.48,12.68,66.46,27700.23559483,15332.74,15876.91,15880.73,15878.82
16617.4,23612200000.0,277965065890,16727350.0,16727350.0,4.48,12.68,66.46,27704.19839557,15332.91,15894.85,15907.88,15901.37
16678.7,23708500000.0,278990452445,16727350.0,16727350.0,3.78,13.06,67.05,27731.34911111,15333.34,15894.85,15907.88,15901.37
16678.7,23708500000.0,278990452445,16727350.0,16727350.0,3.78,13.06,67.05,27736.64578247,15333.53,16009.55,16017.51,16013.53
16678.7,23708500000.0,278990452445,16727350.0,16727350.0,3.78,13.06,67.05,27756.99486288,15333.78,16009.55,16017.51,16013.53
16678.7,23708500000.0,278990452445,16727350.0,16727350.0,3.78,13.06,67.05,27793.88302529,15334.43,15951.28,15959.78,15955.53
16678.7,23708500000.0,278990452445,16727350.0,16727350.0,3.78,13.06,67.05,27798.76029191,15334.66,15976.61,15987.58,15982.09
16839.7,23866500000.0,281683555795,16727350.0,16727350.0,3.99,14.1,68.67,27819.03780490,15335.08,15976.61,15987.58,15982.1
16839.7,23866500000.0,281683555795,16727350.0,16727350.0,3.99,14.1,68.67,27837.42741018,15336.53,16091.02,16096.83,16093.93
16839.7,23866500000.0,281683555795,16727350.0,16727350.0,3.99,14.1,68.67,27802.60890221,15338.88,16067.36,16100.08,16083.72
16839.7,23866500000.0,281683555795,16727350.0,16727350.0,3.99,14.1,68.67,27805.61994306,15339.98,16067.36,16100.08,16083.72
16839.7,23866500000.0,281683555795,16727350.0,16727350.0,3.99,14.1,68.67,27806.77786892,15340.13,16067.36,16100.08,16083.72
16909.4,23750000000.0,282849655003,16727362.0,16727362.0,4.57,14.46,69.3,27813.21774475,15340.41,16070.64,16083.38,16077.01
16909.4,23750000000.0,282849655003,16727362.0,16727362.0,4.57,14.46,69.3,27819.02037402,15341.28,16070.64,16083.38,16077.01
16909.4,23750000000.0,282849655003,16727362.0,16727362.0,4.57,14.46,69.3,27847.44182264,15342.67,16118.59,16127.96,16123.28
16909.4,23750000000.0,282849655003,16727362.0,16727362.0,4.57,14.46,69.3,27869.51964612,15343.23,16118.59,16127.96,16123.28
16914.2,24011000000.0,282929946340,16727362.0,16727362.0,4.0,14.43,69.34,27867.85037571,15343.70,16075.39,16096.63,16086.01
16914.2,24011000000.0,282929946340,16727362.0,16727362.0,4.0,14.43,69.34,27848.89834415,15344.74,16052.45,16056.29,16054.37
16914.2,24011000000.0,282929946340,16727362.0,16727362.0,4.0,14.43,69.34,27865.75977689,15345.27,16052.45,16056.29,16054.37
